transaction_id,date,amount,pokemon_id
e7f346f3-f931-4682-96d5-c090ece52b63,7/31/2023,84,602
bddae964-0973-4700-9b58-29ab3725d7a6,8/10/2023,29,496
57613313-0404-4040-a19f-d9835fd0f248,9/8/2023,49,370
1ffd443a-6c11-4955-ae6f-ae061d92df2a,9/7/2023,7,643
953cc025-7cda-4391-bb99-b70f698e2ddd,7/5/2023,89,157
c685b9b3-3dc3-4287-8a86-8abc1980b243,9/28/2023,49,242
15546971-5daa-4de9-9e1f-6bde8d31c08c,7/23/2023,78,501
a5c88651-f697-48b6-8e0b-d4547cb9d3be,8/29/2023,33,579
1b9fe176-3523-470c-9587-d9f4d6a0196b,7/30/2023,26,69
70b9336b-4ddf-496d-9821-8a6cfb49a6b1,9/1/2023,39,416
243aee77-6382-41a5-96a0-13660a85431a,7/14/2023,100,771
7efa9061-7f19-45ae-8829-6809da4f4777,7/1/2023,58,287
310b29e1-8190-472b-ae24-12994c202590,9/19/2023,90,634
b52bb8dd-c91f-4930-b845-46bc564baa4d,7/14/2023,82,109
bfd3d9e5-752c-4d23-9bcb-0bad41d59788,8/19/2023,34,794
3863f6b8-0ecc-4b07-9962-7b07d9594765,9/7/2023,56,419
51d37361-e405-4273-a921-060401aa2bc2,7/16/2023,68,179
a2c336e5-6b15-4b33-b7f3-d149bf10c6f4,9/24/2023,14,337
2bd1ddcc-1f2e-4d83-8457-a06f4c364f59,9/19/2023,51,700
d1991996-bca8-4eca-98c7-4ce1393a052c,9/28/2023,62,569
29b14237-ab96-4040-9123-3fd415821695,7/12/2023,6,496
797dd952-38bc-421e-b87f-f3e5c2bfc7a3,9/22/2023,91,650
43d242c2-5fdb-4d4d-ae20-8e4323245fe7,9/23/2023,76,725
e89ad5bc-f340-451b-9673-1819c7f64691,8/3/2023,86,478
e004700a-cea3-497a-b00c-765f4dd00c19,8/28/2023,10,244
ead16835-a197-4fb0-aba6-3cc5c0f38889,8/20/2023,82,717
bdebcb74-6e69-476a-8a5f-333a2bd5f047,8/26/2023,19,688
15b11726-5209-4f0a-a17a-402b262d3750,7/12/2023,35,160
2c6a665c-339d-4586-a8ac-7d894ac47e2d,7/14/2023,56,559
d350edd3-48e7-42b7-b2ac-1965eb99bb27,8/21/2023,49,781
0c8ce246-02c7-4d21-83fc-f4166a8d845e,7/28/2023,28,253
4233249a-c2f6-492b-813e-5f17f0250d15,8/6/2023,25,791
31c48352-1152-4818-8d46-9fd74fff87bd,9/24/2023,26,153
13febb80-4d51-476c-bd94-9df5753effd4,9/26/2023,35,771
24b15308-a1e6-472f-8716-cccfd189722b,7/19/2023,94,236
1d049e5c-58d7-4620-88bc-e9b2c019aaa8,7/15/2023,17,253
ec6e38ab-fc2f-401a-9b97-2b18c60a65b3,8/8/2023,62,393
8fc30de4-f94e-4a20-8f95-3098709eaa77,8/4/2023,94,704
bb25b4d8-a3f6-4690-8780-50fdbef169fd,9/14/2023,94,306
f7887ceb-bc3c-4ea8-9087-dc37c3d9cb73,7/30/2023,96,144
3cebd4b1-6bf2-405c-884b-3023c2d082e9,9/21/2023,42,80
6a5217df-35f2-47ef-baaa-012c2b4d0c86,9/1/2023,65,552
ac744c6d-8341-4285-bcfc-cf46f56fc509,8/28/2023,11,741
576d3a4e-c3a8-4816-9b3c-d5c5fdb1f5fa,7/15/2023,71,791
489d7c1e-cb7c-445a-ad37-5a19a187a8ea,9/11/2023,99,84
ae96e1f0-a5f8-4b1d-b268-0aa58e99f4bf,8/9/2023,15,751
0f8f2b5d-8dd3-45af-9cf9-ada4b5a61503,8/18/2023,68,146
97263b44-19be-4d0e-ae50-adb7748e4d1b,7/21/2023,28,672
ad205f06-95c7-49c4-86bd-d528c181b29c,8/5/2023,70,389
2d2154e7-3145-4181-800d-54f2f5de7371,7/2/2023,91,628
4637157c-fcff-4de4-8b51-5703c8cdcf4d,7/3/2023,23,18
e96940ea-4f5b-4835-b30a-012bfebcfa4f,9/22/2023,99,391
f41fe044-e9d1-4b22-9137-0df3aeb013ea,8/21/2023,18,49
c54366ce-2a16-432c-832f-57a71fd5ffcb,9/25/2023,74,354
4aded256-06d1-4a2d-afb2-b8da5ea5d454,7/11/2023,70,325
20794b13-cace-4239-ab13-a912270bc717,8/10/2023,35,443
9abc4d95-31d9-4226-9773-51024150ab78,7/5/2023,99,451
2bb07ee5-ad96-4fe8-9256-2ccca5340cb4,8/4/2023,59,233
8ec89b13-a6bc-4a33-9ca0-d5b8b91e7de7,9/5/2023,69,540
a2507a4f-a4f4-43f3-9ffd-c18a4b9dac34,8/24/2023,56,337
e8e02493-4cef-4561-9a42-a45f36e17e07,8/31/2023,65,64
9eb99e58-c1cb-4c9c-bec2-5de5dccd7a18,8/7/2023,19,651
0ebb85f8-0e19-49df-8be6-328ef3121568,9/8/2023,29,160
0d6305bb-cf76-4201-96dc-59a6860edc55,9/14/2023,36,562
fd966c0e-9ba9-4cab-b1df-ad361db20b01,9/19/2023,32,110
7d05d61e-2ab0-4f40-8ee0-e06e8e0b2fd0,9/9/2023,50,514
9dc9e8df-2572-4bfa-8005-591dc29a3c87,8/12/2023,14,447
fe28b023-111c-4c63-903d-f1b0b9df3bd1,7/12/2023,17,578
0ef9a4d0-33c3-45bc-91c4-b63ea07c67c2,9/21/2023,32,752
920a039c-22b6-4579-9da9-255a14b40ea1,7/26/2023,80,610
fecb09ee-8c5e-4b77-bc3f-9a4037ba93d6,9/20/2023,67,774
d98187b5-0431-49f1-add4-914c14809097,8/26/2023,82,735
465fb8ee-d7b6-44b2-a11c-3e1272fad242,7/10/2023,100,620
1ca88b4c-7ca7-46b0-965d-4f12f61b9f60,7/24/2023,9,316
bfdffaa4-1894-4239-ae6e-d3bbe720bfcf,8/13/2023,85,80
940131e4-7f1d-414a-9560-48eaa537e265,9/17/2023,57,152
1f487e78-6e0b-451c-9a15-1a0a6a8c2d7c,7/16/2023,42,625
2d0c3933-9a35-46f2-ac17-7cb3d6a1b41b,7/31/2023,92,582
1bbb28e5-8577-4050-a0be-aa19a432ce84,7/27/2023,99,772
1c341afa-ef8a-4ad1-a20f-f8200c17c859,9/18/2023,35,174
897fba1c-4977-4a20-be4c-b4ada7644583,9/20/2023,96,661
1a02dabb-670f-435a-a8fb-3f70af69d35b,9/12/2023,33,566
03c7589f-af79-43df-af31-cb0731e40767,8/5/2023,97,612
44ddb294-4e76-4a7d-bdbe-c3eaf5e7f848,7/12/2023,11,11
2f7ff080-ffd5-44b1-a788-b5dc22950769,9/10/2023,81,72
cf83c80c-6dd6-4722-9bf8-366ce61eb180,9/14/2023,81,624
e3d01b4d-916d-4d81-8f13-de8e2e246bef,8/9/2023,21,150
00c83b1b-b86c-4653-a5cd-3a2143866737,8/5/2023,52,139
3a3e2495-e566-4292-9732-6304166c84da,8/10/2023,76,705
ef4332cd-3e28-463e-ace8-b47cf8871d18,9/26/2023,37,501
27bd7f7f-0838-41e5-b5b8-f4342f582646,9/7/2023,64,397
3ff48e89-8486-42bf-8c23-d2dd6dc57db7,9/29/2023,29,732
5b6359c2-a65e-4263-a987-ec10958ba3f6,9/10/2023,5,34
37c19b79-2879-4290-baf1-2ddd864d458c,7/23/2023,26,466
e32c2996-308a-40bd-9fa3-ad9ab1b63499,7/16/2023,19,575
158a713d-597f-463b-9434-9a7daff4e696,8/22/2023,94,154
334a4a9d-26ce-4635-af3d-d53d20f809db,8/10/2023,65,208
b6bcd37c-a1c8-49cf-bab6-69aff4d8ddff,7/7/2023,83,333
9e174917-0dc9-4cf8-80b5-4c60b651f089,9/24/2023,32,793
4f8c6211-4249-4de2-9666-3b1eadce1265,8/12/2023,31,765
9e8608da-67d9-43d6-9637-a644e526c47d,7/21/2023,50,582
d5df77c9-eee5-46c6-8df7-d2001399c85b,8/11/2023,24,637
b240a559-798f-43db-8551-faff3180a6f7,8/12/2023,90,548
fc66e408-0921-4b40-88bf-43a39ff7e319,9/8/2023,36,94
f7ee35d1-fd8b-41d8-9d8f-5dfde8bc14a4,7/13/2023,61,118
14a54ca6-4360-4aa1-acd2-a072b4107c41,8/15/2023,95,733
847b175f-89ee-40e4-ab00-b942185ed7f9,7/25/2023,33,502
0dfe0571-155d-4747-bd29-bf3109cf4111,8/28/2023,42,280
bf8a2184-6485-4f77-a9ec-06a3874d98c0,9/2/2023,76,461
9396bf79-bcf5-4792-98b8-84f5175298b8,7/18/2023,67,757
b71420eb-7156-4ffa-83b6-9aeabcc20433,9/28/2023,5,384
e25649c2-0aea-4a56-94bd-c6c2d193d732,7/14/2023,20,662
311d5fd8-cf73-4385-997e-284b10ee0ae0,9/27/2023,75,372
a15c1e82-32ce-41ae-983a-6a76d56b50ca,8/29/2023,42,157
5d7a9f42-ce2d-42cb-a27b-551388c248d6,7/29/2023,99,217
ff6f6a98-9a0b-480e-9e69-c22a2c1ad003,8/28/2023,75,30
e934e00b-b41b-450b-8d13-db9550f2b40d,8/2/2023,39,145
3287e284-4abb-48d3-8876-ba3c2b7d8761,9/23/2023,25,484
39bafc04-9750-4c6b-84c5-23e73773ac7a,7/1/2023,80,49
578c41fc-6978-4c8e-969c-07cdfe3461de,7/15/2023,96,475
362783c1-080c-466c-93e6-b724cbd25bae,8/25/2023,67,243
ab6a9295-c5f7-4eb9-a5ec-9736e22ab927,8/8/2023,100,130
712df151-3456-4f4f-8573-4907fb78194a,7/10/2023,35,523
cb56e365-8896-4868-bccb-d88e4521dcca,7/8/2023,33,545
707361f8-c174-49f7-aabe-9153aa76f4fb,9/11/2023,67,573
6a90e7f8-cc89-4eb4-a9e9-5a1c35b2444f,9/23/2023,87,342
717bc7c7-b492-4f35-8cb9-a253831aa28e,9/17/2023,18,112
fc609cf2-4651-4e44-aad2-0b1fa058b74b,8/2/2023,44,615
fc8a5025-a302-4256-b80d-0e402fb3b6fd,8/29/2023,87,115
48cbb3c0-0221-45df-816c-6a2eae96811a,9/17/2023,70,523
71dfc7af-fe7c-4c63-b0c4-fa1b72889a54,9/9/2023,9,377
3cf91276-d6ef-4bd3-8efa-4872cb6ba4b4,7/24/2023,69,738
dc72269a-4ca8-4b4d-8857-8e759630e646,8/31/2023,27,388
16bda006-1e6b-495b-9cd0-e0e560fd3e07,7/30/2023,80,189
10ac4cd8-2d43-4538-baf4-f504f296ec40,7/29/2023,64,779
05879bd2-130c-421d-b8a1-c846249865ba,9/16/2023,12,627
498b23b5-c986-41f2-b3a6-ecb4ea0cf041,8/5/2023,31,132
82cd0b3d-3552-4a49-9023-7bc7add2deb6,8/13/2023,14,348
5c83859e-f9d1-4004-aabe-daeb17596996,9/17/2023,38,287
28a83c1e-5626-4c50-84f8-ec967c1cca57,7/19/2023,10,320
57af91a5-5588-4ed3-9572-164799e19428,8/9/2023,58,267
bca37fb6-df24-4c93-a19b-67461b11d175,7/16/2023,40,619
299ade97-39e6-4f20-a558-3467f418c131,9/13/2023,64,48
21b7e75e-322e-4a96-95c5-9d488c8911df,8/24/2023,33,270
14ea9b64-f7b7-4f8c-8342-31fe1795a4b3,7/16/2023,28,681
7a8eb45d-b156-4fbd-82bd-9dd97b50413a,9/26/2023,86,314
913c1b46-e397-4a9d-8dc8-34f46d892c08,9/3/2023,82,553
a3166a76-9be4-4f3f-afa5-6c9f5e9cbcc5,7/3/2023,8,381
e4936941-4400-4b2e-9e2a-697c4b2cf8c9,9/16/2023,73,639
0f9c125f-584c-4625-8010-f8a992275812,8/27/2023,97,461
35eb9ca0-f021-4b5d-a917-be189da3113b,9/12/2023,87,376
de209f1e-9a16-4e58-a35f-628acd8fe519,8/31/2023,52,167
4112ea45-290f-4a63-ba8a-0de80e7e687b,8/29/2023,46,46
8ddb74d5-769f-4562-8f72-c3c216e0cd35,8/20/2023,93,94
8dd361ab-8658-400c-9e08-5212dee7b026,8/18/2023,32,352
5ce43516-5e98-4697-bab5-435da9528ce7,7/14/2023,87,326
0b7c6dda-fe19-476d-ad1f-34ced8547433,9/25/2023,71,197
10cf4ac9-d278-459a-993b-d10ee7c8a4fd,7/16/2023,63,624
24f84125-002e-4769-a448-7ae65beef015,9/9/2023,65,288
3fc2ef28-8561-4d65-a0de-e6c3403927bb,7/31/2023,75,432
e16f86c4-3024-489a-ac7a-6193a7b71188,9/15/2023,5,740
6cc1597e-c72b-4c2c-a7d0-d68d2664addd,7/31/2023,91,139
770d46a6-4c9d-4635-b975-3b8f0dedd6ba,7/2/2023,11,656
39e8a966-d660-41fa-96da-60255ef36312,9/28/2023,82,400
7ec20c8e-c4df-49b7-89c8-06b6648ca500,7/27/2023,23,161
fede5101-d9cb-4d29-a0db-3ae6b16aa233,9/14/2023,42,419
03dbee3a-e30b-431a-92d5-0b1042dde019,9/28/2023,100,533
953a1c7f-ecc0-4af9-8cd2-5514dca98239,7/18/2023,19,798
6025d5aa-5b98-4770-bca5-bd91aff39259,7/17/2023,58,474
c8329893-88e4-4f63-b4d5-0e371a7cd32c,9/7/2023,79,387
f27f13d8-5413-48de-bf0c-355d079745c2,7/28/2023,66,381
67a8eab7-a644-4042-aeff-239c0ddb9b73,8/6/2023,65,491
f05444f2-4c5d-43fd-8471-f2c6449c334b,7/8/2023,79,513
a7480133-d0d6-4c68-8bf0-65080ddd5cf4,9/22/2023,5,759
a8b0f8e5-3ee1-449b-b345-5e26dd462011,8/27/2023,81,764
1b24a076-704e-4d64-9da5-e537bb318f6c,8/12/2023,19,239
7070c49c-0752-43ad-9ccc-5718b6ba4282,9/7/2023,93,534
f6f3d1a5-51e4-463e-9b6e-309128a14bf0,7/19/2023,43,42
d98722dc-68c2-456a-ba10-6e4e4b29570a,7/27/2023,43,159
6f65ed4b-49d4-4473-b0fb-2ea665f6089c,8/28/2023,20,720
57e8a508-1471-4913-a591-1467349837c0,8/5/2023,10,307
b89f22d1-a75c-40f0-809a-72ce870bdaf6,8/25/2023,17,323
fdde3f55-c41f-4125-856d-7e30bc97e417,7/21/2023,43,676
8d17d7e3-c7c2-44c7-8a50-011ddeacdfc2,9/14/2023,30,57
1f00ead3-71cd-4aaf-8697-d75bccc6a8df,9/7/2023,98,442
6e2efa58-5ca1-4df7-a7dc-635d8d3cd953,7/21/2023,67,537
4efe83f8-2a45-436b-b131-a77fafe9b2ab,7/28/2023,47,452
23c03e6c-2620-43fe-92ab-e2b836a25de0,8/25/2023,81,451
3739df26-cc92-4bc2-8cf0-1cb14b5cfcd1,7/4/2023,52,157
7bea4561-d0ed-4068-802e-668577cbdd63,8/26/2023,33,188
f4050c5f-d0f5-4c29-9d46-b2c54c63db49,7/1/2023,83,94
69c0107b-4cd4-41ac-98f5-7ab3b35ad2a7,7/21/2023,96,543
ddf6796c-a7ff-4ef5-9c37-0cc7e8aec5a0,9/27/2023,82,652
1ff8b491-2fd2-427c-b172-6c04c4006624,9/19/2023,61,741
1664a24b-4c34-473c-857e-4aa8707287cf,7/31/2023,13,751
f922b1a9-e7a9-4d11-968c-2d4047cbb456,8/10/2023,7,646
13dfa6c8-5ee5-4145-8fc4-36ba5c58ccd0,8/24/2023,24,469
9145b748-5b20-4467-8183-fdd0a0398a2c,8/17/2023,28,509
b40beae4-fe80-4801-a70d-6501554da166,8/20/2023,76,365
4320b52d-170d-4dbc-a8f0-59ab5bd767bd,9/21/2023,23,487
bc51674e-3e6a-4e2b-9948-dc1333f7b9a5,9/21/2023,14,633
922709c0-8267-4f20-bfe2-5266b3104a94,7/21/2023,35,512
e83856e4-6e15-440d-96db-e61014dfb7ee,8/2/2023,15,432
430ce8e2-e2f5-49c9-ae13-a5c59793434c,9/28/2023,19,406
42d70c83-9202-4aba-ab50-b91171ce55ca,8/18/2023,93,607
a15dc710-675b-43a7-8ab6-643f51a331f0,9/21/2023,36,322
2069ae00-cde6-42c1-ad16-ac9f0c04d568,9/26/2023,84,264
5f5512d6-6a5a-4eb4-805b-f5e1b0751440,7/4/2023,15,8
49d9ac4f-6325-4076-a8a9-29a8f12446b6,8/2/2023,22,101
0fd8af63-7fb3-4323-96b8-b13e214c08b1,8/10/2023,77,131
1ce1fb9c-c90f-4349-b315-1c61d835bd28,8/10/2023,62,737
e89885ed-f372-43db-a395-f04efa76d11a,7/12/2023,40,90
8e296707-687d-47b8-b89c-43106e3f647d,8/24/2023,6,294
6f29dbeb-6ff7-46f0-85cd-3b264bc026de,9/8/2023,66,592
12e45948-26f7-4711-8f0d-7603be555d49,8/6/2023,85,737
b9cb3581-9971-4f25-86ac-f0fff836043d,8/21/2023,57,683
3a63be67-6ed6-47c5-849f-a6d3e1854538,7/7/2023,71,681
ce4e0823-19c6-4f78-b243-8cfe968db65b,8/22/2023,87,54
6d0e1d4a-9f9a-4d59-8602-f0a92a64544b,7/6/2023,62,6
34476cdf-725b-4b9e-ab91-28849fa0afe0,7/6/2023,74,59
509bf9cc-1a6c-4157-8960-a548df11d5af,8/29/2023,27,521
5e6587c4-808c-447d-9e42-92a0047dfeff,7/27/2023,76,578
d16ca4ec-1fa7-4d57-9824-15864fc88311,9/10/2023,29,152
31f1f502-fefd-4dcd-86c9-ca3fae2bdef7,8/28/2023,23,700
49a1fdb7-6a87-4e2e-99ff-d8e25b5b43d7,7/31/2023,89,489
0ce3a643-22c3-4bb8-91d3-6b23dbd8d0ac,8/14/2023,66,753
c145e8d5-43ec-4aba-bfbd-6a7abe6a3f60,8/10/2023,9,146
5fa1add0-c53f-4a96-9bf5-df09bc8a2450,8/25/2023,17,609
57c8d6c1-3c17-44ea-88e0-42cd3cc9decc,8/12/2023,73,15
7246a771-6b97-40a5-b973-7c044038d9f1,8/10/2023,25,633
8ffa2176-ac02-4b4a-b1d3-befa68b5c427,9/6/2023,33,212
1dd64eb1-0c28-42f3-a4fd-8f355ed44522,9/23/2023,90,615
2fc88cc2-1053-4645-9b20-72ef0c0ecc28,7/15/2023,15,417
0c9eabdf-2643-4a3c-960e-cd881e99c531,7/19/2023,25,419
d6b701b7-b7c3-4e16-9d3a-c750368f493a,7/13/2023,85,541
8ec030cc-33e8-459f-b248-1e2bb93574ce,8/24/2023,69,726
0998694a-b916-46a9-9085-d6a374efa7a3,8/2/2023,27,460
f76d8d1e-56c4-4215-b8fc-b78424c8fe50,7/31/2023,38,643
27995808-7be6-4873-a2b0-3d428f7c4d69,7/27/2023,30,339
ffc49eb4-0940-4c1e-9e8a-70c1ecfb78bb,8/20/2023,84,323
39c406c5-3624-45f3-a2ae-3c7b105305ea,7/29/2023,85,713
c534d340-522d-4ce3-b910-631e6229db2e,7/26/2023,47,654
6aea53cf-7a3a-49f2-9014-1c220df1da4b,7/20/2023,54,488
71bb2563-cd31-46e7-9c64-894c10759cca,9/17/2023,83,574
badf4b31-e88a-489b-b64e-8090815f463f,7/7/2023,57,519
23f305fc-5c1b-418f-8382-d327a75426af,7/27/2023,45,500
bb880554-9280-4267-ad37-4c7929ef6199,8/15/2023,86,278
08596506-a581-42e6-b15c-22e802e08879,9/7/2023,52,470
9a744391-6a5c-49c5-8076-ebe1499933e2,7/14/2023,40,207
bc35c27c-f1ad-47b0-8209-882febcdee11,9/10/2023,77,796
3065a5d8-4115-40f0-aeff-3c45acdc556e,8/1/2023,84,300
8611e6e5-e8f7-4a23-9dda-a4d6bb806948,9/9/2023,54,227
7dda9e1c-e000-4230-85f6-5c5f40a465bc,8/31/2023,16,198
6c293bfa-ea39-41f2-988d-210d429bcc4f,9/19/2023,43,647
7931a664-ccfd-4c6c-bb6b-dea4df2392ed,8/11/2023,89,606
db09d523-64fa-4aaf-aca8-8fda72947227,8/22/2023,44,434
2d7d5ad4-23b7-4cde-9dcf-c260131fc813,7/18/2023,13,755
d5b3b4e8-6291-4964-bf53-94d88532f8b7,8/23/2023,30,507
8cd89e8d-081c-47eb-8152-c1ef3326f616,8/12/2023,86,127
4a40fc25-1598-4b8d-b9af-7c0f75fc5241,9/5/2023,20,498
e5148538-25c9-4616-8d2c-caa8a07f1ee7,7/3/2023,44,184
d4437d31-c632-4803-8582-a47475824f64,8/24/2023,25,499
8f588ea9-812e-416f-872a-e438fcc55576,8/18/2023,54,339
554d3061-4230-440e-8f89-890defdf82d8,7/14/2023,32,567
384a04ea-3dc6-4c0a-8b14-df9ca48d96ba,7/10/2023,23,509
9a822738-673d-4a97-91a7-e00e878d22eb,9/2/2023,24,431
89baa2cb-a413-44cc-b20d-397235697431,9/8/2023,40,188
d2efcd06-9968-4699-a7a9-458f89ea5d18,8/17/2023,64,583
1ae63d63-ddb5-4109-b6a8-8942cba799ab,8/22/2023,41,573
8d2989e9-203c-40f3-8ad3-afd752469494,8/26/2023,23,252
c5e1c874-7e68-4088-97e2-8c559caf2f99,8/15/2023,26,763
e52e98c1-1018-41a4-a930-6ce308cdd93b,9/9/2023,57,390
ea39a35d-092c-4bff-b9d3-359dd88c7a08,8/11/2023,97,339
34a48dd7-14e8-4ec9-a67d-f0bb97122aef,8/17/2023,50,90
00dc9d33-f4cd-4845-b9de-66eb487b4b8b,7/3/2023,24,309
02f8f6b2-0c1e-475d-a83e-9d90f80a6e17,8/1/2023,6,390
fa55d08f-bbc2-4730-a23b-4dc6ccca9d40,9/12/2023,53,200
da97e9c8-180d-45a0-928d-4104bd637943,7/12/2023,51,357
07b7f1da-e629-4295-8bfd-e95ae3052f6c,8/27/2023,77,466
0aa40aba-5b8a-4f80-a9e8-db6447f8802a,7/25/2023,89,791
fb5b1cc9-2839-4bff-80ac-5cef83159b2e,9/14/2023,64,482
bf11ffd9-fcb9-4416-81ca-9d9a8d7c6b6b,8/23/2023,83,430
5dbe94d9-bf36-48af-b1bb-d1cde08476fb,7/23/2023,28,91
bda5192e-ad1c-4970-867b-86111e0d1b3e,9/21/2023,63,242
81743d86-ebed-43bd-8eb3-c02457d6d490,7/5/2023,39,80
5521b3f7-45ea-4800-a39a-2b8eb2d27d46,7/23/2023,15,121
04f95218-0ae1-49c1-8c0d-153c932cbfda,8/11/2023,45,399
44c5ee93-ff1d-431e-acd1-e85ad32609fd,9/14/2023,51,519
