transaction_id,date,amount,account_id,type
c2072f4d-fddc-4d1f-8d88-0f849e8bb749,1/5/2023,616,2642a1c1-39cf-45b0-ac37-898690a2f833,withdrawal_random
74622024-2c3f-4bbe-992f-f95626770c57,5/8/2023,6104,c709b653-4428-4498-aed8-97f404f0ef75,deposit992348
7046de39-455a-431a-abcb-8d24377cb153,3/30/2023,3583,f3ecc59d-b049-49ac-b892-ca0b02384d67,094390=deposit
2c922ff1-4a29-423e-8f3f-765805979dcc,3/12/2023,1590,2033ac1f-3095-4b55-bf8d-770cbc4a73b4,other_fee
758c0bf4-8342-45ad-a170-f10aacce6283,2/10/2023,4062,1d114f73-67ed-43ae-9533-d02d7307c099,deposit
8e2f0251-855b-4eb0-97b3-8b8a1f726af3,5/12/2023,9815,879b08c2-796a-4092-b987-c234cd13b921,xxx9438-withdrawal
e797b621-f806-4ee8-ada7-3b2a31985e01,3/12/2023,2901,aab2407f-70c8-4fde-8722-2949822d7f8f,service-fee
c6cf11cd-bc25-4772-a085-e75678fb4a20,5/28/2023,7682,afcaca65-a0a8-492e-b303-b8084a878f90,fee_fraud
0a5d10eb-2aed-4dbe-a02e-1cb1f85dd9b9,3/9/2023,3454,19cd994e-e6a7-4aff-809b-4f71244af07b,fee_fraud
b0320620-6f68-4de4-a4d4-d36180c381ff,4/16/2023,8682,9377a763-a283-4ca8-99b0-d06038be15f7,other_fee
d37d81de-ce90-47b9-a04e-29febc3bd8c0,4/13/2023,5876,c102db30-9c07-413b-ac9c-915957e8a121,deposit
d18dc3e7-8179-436e-911e-368f021b2b85,4/20/2023,4973,b0fc7fbe-5801-46a7-9878-6295ce2a2fc9,administration-fee
6f52e2b8-3cd7-4aa7-a8fd-b83d50115bfa,2/15/2023,7642,1c5eef49-1a1f-4b43-993d-608ac64cdf2f,other_fee
34b372a7-b495-4bec-bb9b-de4b5c80dd91,1/17/2023,6007,c709b653-4428-4498-aed8-97f404f0ef75,withdrawal_random
135ba87c-7cc6-4d7d-874b-26eb25d255c5,2/13/2023,754,1185b27a-c7af-4882-a67b-23ae467fd8f5,service-fee
d7a4a203-5482-4dcf-9f80-4d514b2d5a2c,2/2/2023,7414,0da282ca-1817-4309-a708-febd3f303e84,fee_fraud
0d516634-308d-4209-aadf-23ac0a269227,5/13/2023,7698,84c7e633-faef-4ca6-b040-251a7a18d9eb,other
6e8f2058-cc21-4834-81d7-62a69682e5b6,1/13/2023,4254,e1113b43-72f7-4071-ba18-6e59e74761bb,withdrawal_random
54a28560-bead-4291-a24f-ea94fd051507,2/12/2023,4115,4aae0c63-ef86-490c-a34e-aa97551e185f,service-fee
6ad25721-c2e0-4236-9cef-512cc2d70210,4/29/2023,1854,de325625-d86a-414a-9482-cf08c283b6aa,deposit
168d4393-19ed-4a7b-be32-3182bb3e28c1,2/18/2023,1792,1d114f73-67ed-43ae-9533-d02d7307c099,other_fee
77b8ea35-b9c6-4651-a77d-0c70191736bd,2/21/2023,1941,d44c1b12-0239-4ca0-b3c6-271c55431341,xxx9438-withdrawal
71171abf-9784-4489-b6fa-c16400f60173,5/12/2023,2532,d6d898a4-93e8-42c8-8fcb-a6b0ded70a15,deposit
423b4b60-a9a6-46aa-b400-90d618cec35f,4/29/2023,9851,e8e6bc0d-99eb-41ce-b1cd-4cd25cb128de,withdrawal
7b2d0e85-e720-46f7-a94f-a803d12b46ea,5/12/2023,615,1c00b842-801a-4fb3-8b75-055f234a5f5a,fee_fraud
3467d743-82e0-439f-b53f-86a01dc65846,5/26/2023,2669,a84c7c25-a066-4479-b59a-309d6d2b8474,deposit
382bc6b0-60ae-4f7f-a4e0-c56825fea2e8,1/3/2023,4934,3e96b076-7208-4fb8-acff-d9c9aef491d6,fee_fraud
3813dc9b-a9da-49e3-86bb-007e1bdd963b,3/7/2023,7234,ef4d27d9-ede5-44f8-8f7e-7e99ed467a18,other_fee
97f0b883-32e9-40ea-ab9e-d8b5b00d41d0,5/25/2023,7436,02e520d6-bdf7-460a-a74c-effaf490af2e,administration-fee
f02d8f86-9932-4ca9-9920-f36ba6fa4888,5/11/2023,2971,f936bb04-e683-4d70-81f4-aa4e77a790d9,other
534f2e7d-ff17-472d-b2d8-0f0ef4d27c4e,1/5/2023,244,d44c1b12-0239-4ca0-b3c6-271c55431341,administration-fee
bd2da4c9-f711-420d-9181-9ebfe0ce9f55,2/3/2023,669,2642a1c1-39cf-45b0-ac37-898690a2f833,other
df6d6a62-762f-49df-948d-7985d86e03f5,4/28/2023,5671,7137df4b-bac4-4196-bce8-7c56a24a103d,other_fee
7e9a26fe-8ee3-41c8-be9c-5a1e73afd83f,3/17/2023,4704,eb74ab57-65e8-4e3a-bbef-e57460b7734f,deposit_random
ea74cff1-c437-40ac-9f89-1f4b5b4fa91a,4/24/2023,8490,4ab16856-d09f-4db9-8787-6b733b40a4bd,deposit
6e9530dd-70e1-4d40-984f-7b20f25cc230,4/22/2023,1432,45e9c335-7b52-43a5-8c7a-1dec2bacdfc2,094390=deposit
d11cdc7a-0897-4b83-b579-582d90be3e56,1/11/2023,8566,06587032-81fe-4011-8b2c-21feb27efafc,administration-fee
f399c1c8-9f8d-4965-9352-24a328648b8e,3/7/2023,1283,eab57364-78bf-4eb1-9575-e69c80b6ee03,094390=deposit
49d1cbca-70c4-407d-a422-313fa2bcbc33,4/21/2023,4748,45e9c335-7b52-43a5-8c7a-1dec2bacdfc2,withdrawal
5da894ca-0adf-4b68-98dd-a007844d5335,1/28/2023,1284,7137df4b-bac4-4196-bce8-7c56a24a103d,administration-fee
998b7ec9-b367-46ed-8a04-a0a15d9a9d32,4/27/2023,1645,4aae0c63-ef86-490c-a34e-aa97551e185f,withdrawal
d48d1be3-dc34-42a2-8449-aaaf5beb14ff,2/10/2023,2544,6cffcfe4-357a-457f-ba06-b9036be2c12a,deposit
95da6e58-6492-427c-842a-7aef5e480867,5/5/2023,1515,79093e04-f22c-4415-a08b-a8e341df03b8,deposit992348
2f9caa93-3cc8-40ce-9311-13ad1b134f54,2/27/2023,5152,1c00b842-801a-4fb3-8b75-055f234a5f5a,withdrawal_random
15f95c43-4979-4412-9f66-dbe350668688,4/7/2023,5773,71464ff8-2e0d-4fa8-a599-e347dd0be2fe,withdrawal
7a9b089f-ab4d-4527-9bc8-c51d90c9c942,2/11/2023,9947,6cda2c5c-e770-4c1c-b2c0-5e299ad6a982,withdrawal_random
9018be4c-2ef7-411b-b897-656291815373,4/28/2023,9176,6338ed0b-eac4-4edc-aed6-7b36a82a6e1f,withdrawal
b6982918-6ab3-4b1b-b3c8-97a46d770a70,3/3/2023,7883,aab2407f-70c8-4fde-8722-2949822d7f8f,other
9e7f7390-8c92-4f6e-8b86-9035f7c36552,1/14/2023,7615,e64bdb05-a6bc-4ac9-b8fa-9d456ff92bd7,withdrawal
7682c2d7-e8ee-4a16-8059-a0453c360e5f,3/1/2023,4216,5e5d942e-a734-4d76-9302-4fbaf5c8c913,other_fee
4108cc23-4bda-4051-88b9-623964d15cfa,2/6/2023,1110,71464ff8-2e0d-4fa8-a599-e347dd0be2fe,fee_fraud
56b78b85-11d0-429d-8d32-4c84cd0385eb,3/11/2023,2219,1185b27a-c7af-4882-a67b-23ae467fd8f5,administration-fee
7c17669b-dd45-49d3-9a06-ed287676a5c8,3/21/2023,3679,eb7cdf19-3dfb-4650-a45b-f7a43977f783,administration-fee
7994077f-a03b-434e-932b-921dfd72bd2c,2/24/2023,355,71464ff8-2e0d-4fa8-a599-e347dd0be2fe,fee
1845722f-a65d-4d6b-8edf-6c25b2830f1c,2/12/2023,2750,f3ecc59d-b049-49ac-b892-ca0b02384d67,094390=deposit
01983943-5b7d-4487-8084-4c97a30068fa,4/18/2023,2113,2fae9116-896d-46f3-8337-b57d8e149e66,deposit992348
97b5985b-2a51-48d8-937b-37ce7e2427fb,4/19/2023,9401,1337bbf2-bfec-41dc-b409-e1c7c58c4d42,deposit992348
3956f164-30fe-4988-8e80-5e1af418cc9c,2/25/2023,1585,2906cecf-b6c8-471e-9b7e-0a597ee8568a,other_fee
588b5d10-4a10-4c96-bbcc-6025b2514db3,1/5/2023,6195,aab2407f-70c8-4fde-8722-2949822d7f8f,094390=deposit
354a2fb2-3111-489e-a4e5-2969e3c3ee92,4/28/2023,8813,1bbbd71b-1170-4f4d-8b20-87e32162e044,fee
b1f85674-a915-4e23-9f6b-bcc38043c218,4/3/2023,5216,7e4a4b18-a2cd-46c7-83a8-e7a1f5e4eedb,fee_fraud
09ce49bd-5cc0-44d4-a740-ebad6680e5c2,1/15/2023,4818,dcd28fb1-ecc5-4cea-8770-d71a77268323,withdrawal_random
ff200955-1b0e-4026-9aaf-bb000fa1e164,2/20/2023,3680,0f83b8a4-09db-4890-b89c-a34c4a8422f4,xxx9438-withdrawal
e2be414e-6f7a-4cb5-8b31-c4f98060f2f9,2/16/2023,5306,f7ad0f2a-e28d-4308-a90f-ec8b49759344,094390=deposit
5e4b580e-9ef1-493c-81d7-c8dc957cefec,5/7/2023,1660,03e55c70-1b1f-42bc-a739-148d9a6f8f1e,withdrawal_random
947d6d80-7691-4f3d-9d7b-a6477d92bf7f,3/28/2023,1722,0f83b8a4-09db-4890-b89c-a34c4a8422f4,service-fee
0bd589ee-8b08-4314-8394-0a2485515519,5/4/2023,1100,dfd4b130-3646-4739-b199-9bb097ce112b,other
6fff83c9-7c0c-49cc-9865-5d68864f0561,3/29/2023,3322,06847d6d-6515-4565-9a6c-2ea3ecf98519,service-fee
a3e4fef4-8bc6-4b2c-8b1f-9b44a82a933c,5/24/2023,982,4ab16856-d09f-4db9-8787-6b733b40a4bd,administration-fee
7b186023-a5a1-42a4-a605-82e6f4b90134,5/6/2023,759,b23d582b-0a33-40f1-be5f-63569b5beb5d,service-fee
eff83c40-f5ae-4491-851d-e9493d77c012,2/24/2023,4234,b0fc7fbe-5801-46a7-9878-6295ce2a2fc9,withdrawal
671a278c-0cfb-463e-a99c-c63c57a49665,2/21/2023,8822,c39e172b-e288-40de-b46b-49a6c9178d82,other_fee
95bf2f87-5dfc-4f30-87e1-6f5d98115126,2/23/2023,6602,e1113b43-72f7-4071-ba18-6e59e74761bb,deposit992348
c2b266d1-6e82-4e91-8587-65cd4ad64277,1/6/2023,4506,f7ad0f2a-e28d-4308-a90f-ec8b49759344,094390=deposit
0f7f05ee-0181-4527-8abd-c312742f8be4,1/20/2023,6577,252bd36b-a88e-4ec9-ac46-dea8fb4f2b85,withdrawal
b24b34c2-f72b-41b6-b8d8-050615c3ec53,1/8/2023,5216,e64bdb05-a6bc-4ac9-b8fa-9d456ff92bd7,fee_fraud
5cad7612-33e3-407e-b7bd-ead3fe2d970b,4/21/2023,5758,71464ff8-2e0d-4fa8-a599-e347dd0be2fe,094390=deposit
b0eb6077-fc92-49bc-a17c-a1530d972557,4/8/2023,1641,ae60770f-69bb-4e8d-ad12-6473a7ddeedf,administration-fee
66e420a5-ca1e-4613-a377-4fb7bf5d0412,3/27/2023,4352,21d1c76c-55e0-4d83-a740-cb096198bb7c,deposit_random
17514a74-9318-4268-a0d2-695f6754fb13,3/26/2023,1247,acedebc5-c3c8-4ed8-bf75-66af1f7c391c,withdrawal
3d35676e-301f-4baa-9c51-e97faa7fb23e,1/9/2023,1103,21d1c76c-55e0-4d83-a740-cb096198bb7c,withdrawal
e450cea9-40cf-4496-ab73-d121b6bc5ce8,5/9/2023,3160,71464ff8-2e0d-4fa8-a599-e347dd0be2fe,xxx9438-withdrawal
f42a6568-7df6-4ec3-9956-d05ff1912ab0,2/12/2023,4916,dfd4b130-3646-4739-b199-9bb097ce112b,xxx9438-withdrawal
f312a50d-dfca-4a91-9dc0-ad5ce603560a,1/22/2023,3479,19cd994e-e6a7-4aff-809b-4f71244af07b,094390=deposit
e9b2f3fc-9cbf-4ec8-9648-a3fe91588ca0,1/8/2023,3514,4ab16856-d09f-4db9-8787-6b733b40a4bd,fee_fraud
08b76e7b-22b9-44c3-a9ab-2a8e0eb048f9,5/22/2023,8316,60f2711d-3ce7-4bde-8547-40dd0a58909f,deposit_random
de6b4b74-c91c-4c25-ace1-01b236a7d668,3/2/2023,6207,4aae0c63-ef86-490c-a34e-aa97551e185f,deposit_random
e0382f06-0f53-43ee-a158-331ca127418f,1/30/2023,4218,3e96b076-7208-4fb8-acff-d9c9aef491d6,094390=deposit
eaa38a3b-550a-4d4c-8119-25abec84f8be,3/6/2023,4875,7a00e332-23d2-469b-bde9-87252c0536b8,094390=deposit
0b42555e-521e-4f8e-b330-f57bec51b1a8,3/11/2023,5435,02e520d6-bdf7-460a-a74c-effaf490af2e,deposit992348
a9abb7eb-f650-4b78-9167-f868ad251125,3/18/2023,8778,7756b7f7-8612-4bc4-9c66-e8594eb19185,service-fee
8ad4d78b-d387-416a-be85-d0051eddfe49,4/10/2023,2205,d35b599b-6885-43f3-a560-45f0aed3a601,fee
481f3043-2b5e-4d44-8df4-508e6b2c9076,1/23/2023,4655,a84c7c25-a066-4479-b59a-309d6d2b8474,fee_fraud
bb0d8b75-e695-47d7-ac4c-859f02b93625,3/24/2023,3895,879b08c2-796a-4092-b987-c234cd13b921,withdrawal
8a7f258a-5a91-4f1a-89b3-4af9f6edf6ed,4/25/2023,278,0f83b8a4-09db-4890-b89c-a34c4a8422f4,deposit992348
90adf899-d2d1-4ad3-815f-8b0a14de34d3,3/5/2023,5933,eab57364-78bf-4eb1-9575-e69c80b6ee03,deposit_random
a3144c7b-9a7c-4ff9-ac0e-d59684db1090,4/28/2023,9525,879b08c2-796a-4092-b987-c234cd13b921,094390=deposit
9a2c68d3-f7a9-4376-9982-5d703c018306,3/19/2023,5235,b0fc7fbe-5801-46a7-9878-6295ce2a2fc9,other_fee
f70e130b-74ce-48bb-b4df-cb23d5cc0ef1,5/26/2023,2649,acedebc5-c3c8-4ed8-bf75-66af1f7c391c,deposit
9c27afac-7bae-4116-8777-e9a95a30fead,5/28/2023,8753,6cda2c5c-e770-4c1c-b2c0-5e299ad6a982,deposit_random
f7df0392-c712-4acc-82d5-f549537a9f6f,1/16/2023,7790,f10f36ee-f304-447f-971f-32384a1b3b84,other
39aef113-44d7-4676-bf70-c08064eb2d22,4/5/2023,7836,b0fc7fbe-5801-46a7-9878-6295ce2a2fc9,fee_fraud
8989adc4-d062-497d-bd80-6e35522e273e,1/24/2023,6911,45e9c335-7b52-43a5-8c7a-1dec2bacdfc2,withdrawal
87f963e9-9d2e-45ba-9bf8-d8e089a449dc,3/5/2023,9927,d6d898a4-93e8-42c8-8fcb-a6b0ded70a15,xxx9438-withdrawal
855f369a-5534-4a80-9754-1f3d1f74937e,3/19/2023,7405,aab2407f-70c8-4fde-8722-2949822d7f8f,deposit992348
beb3436b-f6cd-4d76-aa5f-134adbdbccb8,3/17/2023,8140,ef4d27d9-ede5-44f8-8f7e-7e99ed467a18,fee
d8f2b71b-0182-45bb-830e-070f4327850c,3/25/2023,7156,5f33124d-2484-4c94-88b8-22475befbd3a,fee_fraud
a46cf9bc-2a36-4ddf-a154-f87a636e1208,3/25/2023,1806,b0fc7fbe-5801-46a7-9878-6295ce2a2fc9,other
8161395b-03ef-4631-83bb-6a53a5eddfd8,5/21/2023,8735,95fd05e9-402b-422c-a334-5797130100dd,other_fee
468d783e-8d83-409d-96ec-4965fd128e7f,4/6/2023,8728,dec2762b-0505-4101-9867-94a4b2cfa328,deposit_random
afc381e1-f553-4e40-9f40-955a6d7a37e6,2/10/2023,4088,b453afb6-d917-4519-96e2-7e89035ad777,other_fee
24516f43-b3e7-4fee-888a-675d3fa1c1eb,4/23/2023,1891,879b08c2-796a-4092-b987-c234cd13b921,withdrawal_random
88b229c9-ed60-48d3-8ff1-0ad97f705ee1,4/21/2023,5507,eb7cdf19-3dfb-4650-a45b-f7a43977f783,xxx9438-withdrawal
e5e31b86-8fe8-4b4a-8619-7fe261821265,4/19/2023,4661,95fd05e9-402b-422c-a334-5797130100dd,other_fee
73b13ae1-f904-4029-baca-feabf658b0d1,1/30/2023,6317,ae60770f-69bb-4e8d-ad12-6473a7ddeedf,fee_fraud
01fca3e9-fdce-47e2-ad2f-50430d8ac4f5,2/10/2023,6830,1c5eef49-1a1f-4b43-993d-608ac64cdf2f,other_fee
59466052-979d-4c62-8983-a58fe472521b,2/27/2023,3522,3e54b5d3-93cd-44cd-8ae4-880f0dd70697,deposit_random
e045ec86-e255-486a-9435-5d38759b172b,3/13/2023,7450,fdc7207b-d20f-4bee-8d0d-b9f06e250768,withdrawal_random
928bf82a-c823-412c-91b0-6aebcee263d0,4/19/2023,736,16babe13-b04b-429b-ac64-337b10af57bc,administration-fee
1b4f6032-49a6-409c-a995-fc00e7ffc4dd,2/13/2023,2595,6cffcfe4-357a-457f-ba06-b9036be2c12a,other_fee
1d30fca8-1c76-4728-872f-e91b7e365abf,1/13/2023,9257,78f08b3a-a5cd-4fb0-96e3-4fd3c4db4ae9,deposit992348
9dec41ad-785f-42ae-aca0-62c9cc0fc7e8,4/26/2023,2628,1337bbf2-bfec-41dc-b409-e1c7c58c4d42,xxx9438-withdrawal
4400ef48-a20b-41ba-a7e2-b5bb18a64f88,1/11/2023,2700,dfd4b130-3646-4739-b199-9bb097ce112b,xxx9438-withdrawal
a4ef99a1-77ca-4d26-9c81-2184674f3721,1/3/2023,3366,b0fc7fbe-5801-46a7-9878-6295ce2a2fc9,deposit
cd81b89c-2225-401a-916d-7692eaaa530a,2/10/2023,9182,eb7cdf19-3dfb-4650-a45b-f7a43977f783,deposit_random
0ee1dbe9-93ef-4927-9b27-c543d24a229d,5/16/2023,414,dfd4b130-3646-4739-b199-9bb097ce112b,other_fee
c2538e23-da3a-4278-85aa-3891c541ccf1,1/8/2023,1859,a84c7c25-a066-4479-b59a-309d6d2b8474,service-fee
76317e89-cb72-450e-9f2b-776f84f98ce2,1/22/2023,8108,1185b27a-c7af-4882-a67b-23ae467fd8f5,deposit992348
ea8ecb92-896b-48ff-b577-f8fe37ea6703,4/13/2023,6718,3876c816-fc10-413b-8258-6b42f1737ad2,fee
c559a0bc-1e04-4e37-8741-0867f5268b0c,1/25/2023,5590,02e520d6-bdf7-460a-a74c-effaf490af2e,xxx9438-withdrawal
36452dc6-f56d-4a23-9b35-1d432d337a93,1/7/2023,7640,2e07846c-35f1-4a15-9278-ddd8d49e932a,other_fee
d2fcb13b-f47d-4ec4-8680-c2339bafa457,5/27/2023,3416,b453afb6-d917-4519-96e2-7e89035ad777,administration-fee
3ed9ddb8-85b6-478f-9670-88f29fa3dccd,5/7/2023,7837,95fd05e9-402b-422c-a334-5797130100dd,withdrawal
7d84fa3f-aa9b-40c3-89eb-ce0b2f2b9f9b,2/20/2023,1812,1ad908e8-4e07-4785-9d18-d5d322df18db,fee
d8a2a673-e009-43c7-803e-a0c13a7b1e46,2/23/2023,7735,dfd4b130-3646-4739-b199-9bb097ce112b,fee
abd092a4-756d-4a2f-81b2-8a6f2eb21031,3/17/2023,321,fdc7207b-d20f-4bee-8d0d-b9f06e250768,deposit_random
b8c6dd18-9390-43c4-8db2-05c955e65f7a,1/1/2023,974,fd778515-e9a9-4ce1-906d-adc3fc3bb38e,094390=deposit
7e70b151-cd1b-42c7-9eb2-6782a96c3e68,2/13/2023,244,e8e6bc0d-99eb-41ce-b1cd-4cd25cb128de,094390=deposit
56452d3c-0af9-48da-80b6-a6c0a2650afa,4/13/2023,6152,fd778515-e9a9-4ce1-906d-adc3fc3bb38e,administration-fee
3a9269e0-6a7c-4e93-89d8-c70e635e7377,2/19/2023,8867,1185b27a-c7af-4882-a67b-23ae467fd8f5,service-fee
af12670d-1def-4d28-90c5-1daa1b316112,3/4/2023,7328,f10f36ee-f304-447f-971f-32384a1b3b84,service-fee
7024b601-f7ae-4ff9-83bc-7991ee71e812,4/17/2023,4901,1c00b842-801a-4fb3-8b75-055f234a5f5a,deposit_random
bcf0a10f-0d56-4c11-a2ac-a8bcfc8ae316,2/7/2023,4634,6d3b41a7-31b3-45b4-813f-df0c2915c726,withdrawal
40445834-043e-4a01-b958-e8c20638326a,2/3/2023,7742,60f2711d-3ce7-4bde-8547-40dd0a58909f,administration-fee
5d65d3f8-b6e8-4f39-b701-969b3163bc52,5/25/2023,2194,879b08c2-796a-4092-b987-c234cd13b921,service-fee
c7a22faf-3d1e-4030-9d0e-4100c3aafa2e,1/24/2023,6270,4aae0c63-ef86-490c-a34e-aa97551e185f,fee
6c7d590a-136d-41ca-9309-57c34df092e8,4/1/2023,4733,b0fc7fbe-5801-46a7-9878-6295ce2a2fc9,withdrawal
3f2bad68-98ab-4198-8a6c-e96123decf45,5/10/2023,9064,79093e04-f22c-4415-a08b-a8e341df03b8,fee_fraud
f0b26555-237a-461d-b0a8-218faaee7709,5/2/2023,2769,6ff2c760-8818-4e74-95cf-6e5027bb8f3b,094390=deposit
763bcd59-f4bf-410b-a292-fcd19f40bcd4,3/20/2023,3437,b453afb6-d917-4519-96e2-7e89035ad777,094390=deposit
c489f297-ee35-428e-9f61-78fe40b2a57a,1/17/2023,9653,3e54b5d3-93cd-44cd-8ae4-880f0dd70697,deposit992348
f570cac7-2a33-43f6-8077-663f2a4dc795,3/10/2023,7511,3cbadeec-3e68-4d89-ac39-d96093d305a1,other
af571cab-54c4-4d2d-90fb-070ec0b0cf80,5/4/2023,7589,b453afb6-d917-4519-96e2-7e89035ad777,other_fee
ad740d01-8e66-486a-9762-d4a38c6765f0,2/26/2023,5392,5f33124d-2484-4c94-88b8-22475befbd3a,fee
9bbe6e84-3917-4cda-aa5d-22dfd0c6a348,3/24/2023,8993,0da282ca-1817-4309-a708-febd3f303e84,service-fee
681aaf4c-c5a7-4426-a80e-a1cd4e9f64ff,1/7/2023,5212,f7ad0f2a-e28d-4308-a90f-ec8b49759344,deposit992348
